"2018/2019","2","1","5","37","39050","HND OTHER COURSES - EVENING - SCHOOL FEE","18","2390"
"2018/2019","2","1","5","38","39050","HND OTHER COURSES - EVENING - SCHOOL FEE","18","2391"
"2018/2019","2","1","5","32","39050","HND OTHER COURSES - EVENING - SCHOOL FEE","18","2392"
"2018/2019","2","1","5","35","39050","HND OTHER COURSES - EVENING - SCHOOL FEE","18","2393"
"2018/2019","2","1","5","3","39050","HND OTHER COURSES - EVENING - SCHOOL FEE","18","2394"
"2018/2019","2","2","5","31","29650","HND OTHER COURSES - EVENING - SCHOOL FEE","19","2395"
"2018/2019","2","2","5","20","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2396"
"2018/2019","2","2","5","19","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2397"
"2018/2019","2","2","5","17","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2398"
"2018/2019","2","2","5","16","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2399"
"2018/2019","2","2","5","8","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2400"
"2018/2019","2","2","5","43","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2401"
"2018/2019","2","2","5","5","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2402"
"2018/2019","2","2","5","10","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2403"
"2018/2019","2","2","5","39","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2404"
"2018/2019","2","2","5","27","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2405"
"2018/2019","2","2","5","30","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2406"
"2018/2019","2","2","5","26","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2407"
"2018/2019","2","2","5","28","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2408"
"2018/2019","2","2","5","11","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2409"
"2018/2019","2","2","5","45","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2410"
"2018/2019","2","2","5","29","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2411"
"2018/2019","2","2","5","6","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2412"
"2018/2019","2","2","5","40","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2413"
"2018/2019","2","2","5","42","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2414"
"2018/2019","2","2","5","41","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2415"
"2018/2019","2","2","5","18","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2416"
"2018/2019","2","2","5","4","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2417"
"2018/2019","2","2","5","7","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2418"
"2018/2019","2","2","5","9","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2419"
"2018/2019","2","2","5","1","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2420"
"2018/2019","2","2","5","13","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2421"
"2018/2019","2","2","5","2","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2422"
"2018/2019","2","2","5","21","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2423"
"2018/2019","2","2","5","22","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2424"
"2018/2019","2","2","5","23","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2425"
"2018/2019","2","2","5","24","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2426"
"2018/2019","2","2","5","25","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2427"
"2018/2019","2","2","5","12","29650","HND SHSS - EVENING - SCHOOL FEE","19","2428"
"2018/2019","2","2","5","36","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2429"
"2018/2019","2","2","5","34","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2430"
"2018/2019","2","2","5","33","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2431"
"2018/2019","2","2","5","37","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2432"
"2018/2019","2","2","5","38","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2433"
"2018/2019","2","2","5","32","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2434"
"2018/2019","2","2","5","35","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2435"
"2018/2019","2","2","5","3","28900","HND OTHER COURSES - EVENING - SCHOOL FEE","20","2436"
"2018/2019","2","1","3","20","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2437"
"2018/2019","2","1","3","19","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2438"
"2018/2019","2","1","3","17","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2439"
"2018/2019","2","1","3","16","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2440"
"2018/2019","2","1","3","8","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2441"
"2018/2019","2","1","3","43","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2442"
"2018/2019","2","1","3","5","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2443"
"2018/2019","2","1","3","10","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2444"
"2018/2019","2","1","3","39","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2445"
"2018/2019","2","1","3","27","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2446"
"2018/2019","2","1","3","30","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2447"
"2018/2019","2","1","3","26","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2448"
"2018/2019","2","1","3","28","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2449"
"2018/2019","2","1","3","11","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2450"
"2018/2019","2","1","3","45","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2451"
"2018/2019","2","1","3","29","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2452"
"2018/2019","2","1","6","20","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2453"
"2018/2019","2","1","6","19","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2454"
"2018/2019","2","1","6","17","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2455"
"2018/2019","2","1","6","16","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2456"
"2018/2019","2","1","6","8","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2457"
"2018/2019","2","1","6","43","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2458"
"2018/2019","2","1","6","5","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2459"
"2018/2019","2","1","6","10","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2460"
"2018/2019","2","1","6","39","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2461"
"2018/2019","2","1","6","27","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2462"
"2018/2019","2","1","6","30","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2463"
"2018/2019","2","1","6","26","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2464"
"2018/2019","2","1","6","28","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2465"
"2018/2019","2","1","6","11","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2466"
"2018/2019","2","1","6","45","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2467"
"2018/2019","2","1","6","29","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2468"
"2018/2019","2","1","3","31","47800","ND OTHER COURSES - WEEKEND - SCHOOL FEE","22","2469"
"2018/2019","2","1","3","6","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2470"
"2018/2019","2","1","3","40","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2471"
"2018/2019","2","1","3","42","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2472"
"2018/2019","2","1","3","41","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2473"
"2018/2019","2","1","3","18","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2474"
"2018/2019","2","1","3","4","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2475"
"2018/2019","2","1","3","7","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2476"
"2018/2019","2","1","3","9","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2477"
"2018/2019","2","1","3","1","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2478"
"2018/2019","2","1","3","13","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2479"
"2018/2019","2","1","3","2","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2480"
"2018/2019","2","1","3","21","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2481"
"2018/2019","2","1","3","22","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2482"
"2018/2019","2","1","3","23","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2483"
"2018/2019","2","1","3","24","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2484"
"2018/2019","2","1","3","25","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2485"
"2018/2019","2","1","3","12","47800","ND SHSS - WEEKEND - SCHOOL FEE","22","2486"
"2018/2019","2","1","6","31","47800","HND OTHER COURSES - WEEKEND - SCHOOL FEE","22","2487"
"2018/2019","2","1","6","6","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2488"
"2018/2019","2","1","6","40","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2489"
"2018/2019","2","1","6","42","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2490"
"2018/2019","2","1","6","41","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2491"
"2018/2019","2","1","6","18","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2492"
"2018/2019","2","1","6","4","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2493"
"2018/2019","2","1","6","7","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2494"
"2018/2019","2","1","6","9","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2495"
"2018/2019","2","1","6","1","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2496"
"2018/2019","2","1","6","13","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2497"
"2018/2019","2","1","6","2","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2498"
"2018/2019","2","1","6","21","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2499"
"2018/2019","2","1","6","22","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2500"
"2018/2019","2","1","6","23","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2501"
"2018/2019","2","1","6","24","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2502"
"2018/2019","2","1","6","25","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2503"
"2018/2019","2","1","6","12","47800","HND SHSS - WEEKEND - SCHOOL FEE","22","2504"
"2018/2019","2","1","3","36","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2505"
"2018/2019","2","1","3","34","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2506"
"2018/2019","2","1","3","33","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2507"
"2018/2019","2","1","3","37","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2508"
"2018/2019","2","1","3","38","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2509"
"2018/2019","2","1","3","32","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2510"
"2018/2019","2","1","3","35","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2511"
"2018/2019","2","1","3","3","44300","ND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2512"
"2018/2019","2","1","6","36","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2513"
"2018/2019","2","1","6","34","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2514"
"2018/2019","2","1","6","33","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2515"
"2018/2019","2","1","6","37","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2516"
"2018/2019","2","1","6","38","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2517"
"2018/2019","2","1","6","32","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2518"
"2018/2019","2","1","6","35","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2519"
"2018/2019","2","1","6","3","44300","HND OTHER COURSES - WEEKEND - SCHOOL FEE","23","2520"
"2018/2019","2","2","3","31","34150","ND OTHER COURSES - WEEKEND - SCHOOL FEE","24","2521"
"2018/2019","2","2","3","20","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2522"
"2018/2019","2","2","3","19","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2523"
"2018/2019","2","2","3","17","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2524"
"2018/2019","2","2","3","16","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2525"
"2018/2019","2","2","3","8","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2526"
"2018/2019","2","2","3","43","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2527"
"2018/2019","2","2","3","5","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2528"
"2018/2019","2","2","3","10","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2529"
"2018/2019","2","2","3","39","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2530"
"2018/2019","2","2","3","27","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2531"
"2018/2019","2","2","3","30","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2532"
"2018/2019","2","2","3","26","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2533"
"2018/2019","2","2","3","28","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2534"
"2018/2019","2","2","3","11","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2535"
"2018/2019","2","2","3","45","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2536"
"2018/2019","2","2","3","29","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2537"
"2018/2019","2","2","3","6","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2538"
"2018/2019","2","2","3","40","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2539"
"2018/2019","2","2","3","42","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2540"
"2018/2019","2","2","3","41","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2541"
"2018/2019","2","2","3","18","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2542"
"2018/2019","2","2","3","4","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2543"
"2018/2019","2","2","3","7","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2544"
"2018/2019","2","2","3","9","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2545"
"2018/2019","2","2","3","1","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2546"
"2018/2019","2","2","3","13","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2547"
"2018/2019","2","2","3","2","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2548"
"2018/2019","2","2","3","21","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2549"
"2018/2019","2","2","3","22","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2550"
"2018/2019","2","2","3","23","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2551"
"2018/2019","2","2","3","24","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2552"
"2018/2019","2","2","3","25","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2553"
"2018/2019","2","2","3","12","34150","ND SHSS - WEEKEND - SCHOOL FEE","24","2554"
"2018/2019","2","2","6","31","34150","HND OTHER COURSES - WEEKEND - SCHOOL FEE","24","2555"
"2018/2019","2","2","6","20","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2556"
"2018/2019","2","2","6","19","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2557"
"2018/2019","2","2","6","17","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2558"
"2018/2019","2","2","6","16","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2559"
"2018/2019","2","2","6","8","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2560"
"2018/2019","2","2","6","43","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2561"
"2018/2019","2","2","6","5","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2562"
"2018/2019","2","2","6","10","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2563"
"2018/2019","2","2","6","39","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2564"
"2018/2019","2","2","6","27","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2565"
"2018/2019","2","2","6","30","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2566"
"2018/2019","2","2","6","26","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2567"
"2018/2019","2","2","6","28","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2568"
"2018/2019","2","2","6","11","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2569"
"2018/2019","2","2","6","45","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2570"
"2018/2019","2","2","6","29","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2571"
"2018/2019","2","2","6","6","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2572"
"2018/2019","2","2","6","40","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2573"
"2018/2019","2","2","6","42","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2574"
"2018/2019","2","2","6","41","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2575"
"2018/2019","2","2","6","18","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2576"
"2018/2019","2","2","6","4","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2577"
"2018/2019","2","2","6","7","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2578"
"2018/2019","2","2","6","9","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2579"
"2018/2019","2","2","6","1","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2580"
"2018/2019","2","2","6","13","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2581"
"2018/2019","2","2","6","2","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2582"
"2018/2019","2","2","6","21","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2583"
"2018/2019","2","2","6","22","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2584"
"2018/2019","2","2","6","23","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2585"
"2018/2019","2","2","6","24","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2586"
"2018/2019","2","2","6","25","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2587"
"2018/2019","2","2","6","12","34150","HND SHSS - WEEKEND - SCHOOL FEE","24","2588"
"2018/2019","2","2","3","36","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2589"
"2018/2019","2","2","3","34","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2590"
"2018/2019","2","2","3","33","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2591"
"2018/2019","2","2","3","37","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2592"
"2018/2019","2","2","3","38","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2593"
"2018/2019","2","2","3","32","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2594"
"2018/2019","2","2","3","35","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2595"
"2018/2019","2","2","3","3","32650","ND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2596"
"2018/2019","2","2","6","36","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2597"
"2018/2019","2","2","6","34","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2598"
"2018/2019","2","2","6","33","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2599"
"2018/2019","2","2","6","37","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2600"
"2018/2019","2","2","6","38","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2601"
"2018/2019","2","2","6","32","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2602"
"2018/2019","2","2","6","35","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2603"
"2018/2019","2","2","6","3","32650","HND OTHER COURSES - WEEKEND - SCHOOL FEE","25","2604"
"2018/2019","3","0","0","0","32650",,"0","2605"
"2018/2019","2","1","1","14","39950","ND SHSS - MORNING - SCHOOL FEE","2","2606"
"2018/2019","2","2","1","14","24550","ND SHSS - MORNING - SCHOOL FEE","4","2607"
"2018/2019","2","1","4","14","38450","HND SHSS - MORNING - SCHOOL FEE","7","2608"
"2018/2019","2","2","4","14","26550","HND SHSS - MORNING - SCHOOL FEE","9","2609"
"2018/2019","2","1","2","14","43300","ND SHSS - EVENING - SCHOOL FEE","12","2610"
"2018/2019","2","2","2","14","27650","ND SHSS - EVENING - SCHOOL FEE","14","2611"
"2018/2019","2","1","5","14","41800","HND SHSS - EVENING - SCHOOL FEE","17","2612"
"2018/2019","2","2","5","14","29650","HND SHSS - EVENING - SCHOOL FEE","19","2613"
"2018/2019","2","1","3","14","47800","ND SHSS - WEEKEND - SCHOOL FEE","22","2614"
"2018/2019","2","1","6","14","47800","HND SHSS - WEEKEND - SCHOOL FEE","22","2615"
"2018/2019","2","2","3","14","34150","ND SHSS - WEEKEND - SCHOOL FEE","24","2616"
"2018/2019","2","2","6","14","34150","HND SHSS - WEEKEND - SCHOOL FEE","24","2617"
"2018/2019","2","1","1","49","40450","ND SCIENCES - MORNING - SCHOOL FEE","1","2618"
"2018/2019","2","2","1","49","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2619"
"2018/2019","2","1","4","49","38950","HND SCIENCES - MORNING - SCHOOL FEE","6","2620"
"2018/2019","2","2","4","49","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2621"
"2018/2019","2","1","2","49","43800","ND SCIENCES - EVENING - SCHOOL FEE","11","2622"
"2018/2019","2","2","2","49","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2623"
"2018/2019","2","1","5","49","42300","HND SCIENCES - EVENING - SCHOOL FEE","16","2624"
"2018/2019","2","2","5","49","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2625"
"2018/2019","2","1","3","49","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2626"
"2018/2019","2","1","6","49","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2627"
"2018/2019","2","2","3","49","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2628"
"2018/2019","2","2","6","49","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2629"
"2018/2019","2","1","1","48","40450","ND SCIENCES - MORNING - SCHOOL FEE","1","2630"
"2018/2019","2","2","1","48","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2631"
"2018/2019","2","1","4","48","38950","HND SCIENCES - MORNING - SCHOOL FEE","6","2632"
"2018/2019","2","2","4","48","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2633"
"2018/2019","2","1","2","48","43800","ND SCIENCES - EVENING - SCHOOL FEE","11","2634"
"2018/2019","2","2","2","48","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2635"
"2018/2019","2","1","5","48","42300","HND SCIENCES - EVENING - SCHOOL FEE","16","2636"
"2018/2019","2","2","5","48","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2637"
"2018/2019","2","1","3","48","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2638"
"2018/2019","2","1","6","48","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2639"
"2018/2019","2","2","3","48","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2640"
"2018/2019","2","2","6","48","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2641"
"2018/2019","2","1","1","47","39950","ND SCIENCES - MORNING - SCHOOL FEE","2","2642"
"2018/2019","2","2","1","47","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2643"
"2018/2019","2","1","4","47","38450","HND SCIENCES - MORNING - SCHOOL FEE","7","2644"
"2018/2019","2","2","4","47","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2645"
"2018/2019","2","1","2","47","43300","ND SCIENCES - EVENING - SCHOOL FEE","12","2646"
"2018/2019","2","2","2","47","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2647"
"2018/2019","2","1","5","47","41800","HND SCIENCES - EVENING - SCHOOL FEE","17","2648"
"2018/2019","2","2","5","47","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2649"
"2018/2019","2","1","3","47","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2650"
"2018/2019","2","1","6","47","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2651"
"2018/2019","2","2","3","47","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2652"
"2018/2019","2","2","6","47","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2653"
"2018/2019","2","1","1","46","39950","ND SCIENCES - MORNING - SCHOOL FEE","2","2654"
"2018/2019","2","2","1","46","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2655"
"2018/2019","2","1","4","46","38450","HND SCIENCES - MORNING - SCHOOL FEE","7","2656"
"2018/2019","2","2","4","46","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2657"
"2018/2019","2","1","2","46","43300","ND SCIENCES - EVENING - SCHOOL FEE","12","2658"
"2018/2019","2","2","2","46","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2659"
"2018/2019","2","1","5","46","41800","HND SCIENCES - EVENING - SCHOOL FEE","17","2660"
"2018/2019","2","2","5","46","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2661"
"2018/2019","2","1","3","46","47800","ND SCIENCES - WEEKEND - SCHOOL FEE","22","2662"
"2018/2019","2","1","6","46","47800","HND SCIENCES - WEEKEND - SCHOOL FEE","22","2663"
"2018/2019","2","2","3","46","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2664"
"2018/2019","2","2","6","46","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2665"
"2018/2019","2","1","1","15","39950","ND SHSS - MORNING - SCHOOL FEE","2","2666"
"2018/2019","2","2","1","15","24550","ND SHSS - MORNING - SCHOOL FEE","4","2667"
"2018/2019","2","1","4","15","38450","HND SHSS - MORNING - SCHOOL FEE","7","2668"
"2018/2019","2","2","4","15","26550","HND SHSS - MORNING - SCHOOL FEE","9","2669"
"2018/2019","2","1","2","15","43300","ND SHSS - EVENING - SCHOOL FEE","12","2670"
"2018/2019","2","2","2","15","27650","ND SHSS - EVENING - SCHOOL FEE","14","2671"
"2018/2019","2","1","5","15","41800","HND SHSS - EVENING - SCHOOL FEE","17","2672"
